849089145,Pat2810,,0,543,0
849067572,benaitreau,15309,6077,430,2
4082924,diego3,15309,1368,477,1
1617582,SYLPIDRA4,15701,2808,450,1
1425420,gina55,15679,6958,427,1
1412613,kyanos,15039,3894929,114,335
849106953,MVS89,11887,37832,376,5
849112183,Dmx49,,1129,488,1
849111857,Ouais+Pis,11887,1053,492,1
849105979,Dedjo,15708,58306,368,8
3430193,phdu,15666,723,504,1
849093988,Pri0xx,625,81189,348,8
1357735,Mankao,15672,52487,372,8
848936177,marsiud,11887,462516,272,76
849097145,Ar+Ankou,2797,11619,412,4
848963127,SILVER6299,15672,34182,380,7
1383865,hemdall,15672,13762,407,2
849108692,Electre,,1857,461,1
4897404,Fa%C3%AFdel,15672,3757,443,1
848946367,benuche35,15274,289576,299,34
4247039,jijitobaba,14939,228,523,1
849105046,Borg2,15672,5353,434,2
848942754,Practolos,15672,10256,416,2
2599009,batata1978,15672,4668,439,1
849085582,derbantin,15521,399632,280,34
849112094,guest-2f2565a833984deeb6,,0,539,0
462574,FLBO,,0,536,0
849105783,Ganorzek,2797,11171,413,4
849081800,Luxurius,15600,15831,403,3
1470129,Saint+Achille+Akhilleus,10229,82620,347,8
402207,rel87,3393,2517537,147,184
320826,Te.Deum,15711,1142,485,1
2685415,kingbels,,0,541,0
4416740,JAILOO,15359,27770,387,5
849110572,Hermanos,,0,540,0
849112120,Oxmo,,452,519,1
849097912,dragonia,15672,996,495,1
3884082,nounours59990,,175,532,1
2777940,Saint-Andr%C3%A9,15672,1944,459,1
849109431,Ttlegrand,,3551,444,1
848942103,-Melchior-,15696,782,502,1
849063757,Tetsuo69,15672,1122,489,1
849094979,Jaemsdu82370,15672,41710,375,4
2094801,tueur+5,4629,819405,224,64
4161692,hareng+sort,15672,1753,464,1
849112724,Vengeur,,175,533,1
2791221,chicken81,,0,535,0
4642155,arthur-89,,0,534,0
1013305,vicky2000,15694,3294,447,1
849070442,solei,4220,19780,396,3
849102233,rv64,15709,1769,462,1
849087231,Jagjag,,1303,480,1
849109495,popof,15518,5123,436,2
849108909,Verbalisator,2797,33649,381,6
849060950,Ttinair,15672,11093,414,4
1542840,henrick69,15359,73457,356,8
848980639,demo340,4220,9084,419,1
4544980,king-one,15672,5705,431,3
2348867,paladin38,15672,1088,491,1
1842266,Touifi,15548,462536,271,48
849103149,jacknapadi,11887,27063,392,3
849018452,alkla,15309,1528,474,1
849112162,B2k067,,523,515,1
849111552,Floribus64,,718,505,1
849090989,NOUNOURS88,15672,2991,449,1
848979757,christiankiki83,15525,1254,481,1
849094802,Espadon+Fougueux,15624,76591,354,8
849101797,Gedeon29,,37285,377,7
849052441,Bira,,671,507,1
3053728,Titofff,2797,14749496,2,1078
849112144,FouMarcus96832,11887,1674,470,1
1092993,SALAMANDE,2797,12624,410,3
849104067,sozz%C3%A9116,13511,1743,465,1
849061643,-hpfer-,15576,62032,366,5
849111652,Tetrapolis,15696,1111,490,1
849110984,Lebreton,,1133,487,1
849096521,zenit031,14655,28752,385,4
849082607,Utaelu,15682,64814,363,10
