849073280,MAP54,6369,4592,438,1
3220555,cuddly,,0,519,0
849081800,Luxurius,15600,7367,428,1
849020486,COCO61,,1227,477,1
849070442,solei,4220,17353,407,3
849097145,Ar+Ankou,2797,1644,463,1
4247039,jijitobaba,14939,228,510,1
849102309,AresCool,15665,170619,321,21
848921471,jlbb,,993,485,1
849098926,Justine,6369,62158,364,7
2013273,Malraux,2547,3740175,114,273
849063757,Tetsuo69,,591,494,1
849103375,JIMINI,15672,774,490,1
849104203,cosette,15672,6731,431,2
849056240,calistaWAR,,0,518,0
849108692,Electre,,898,487,1
4169431,boccarossa06,2547,463636,272,46
849108036,Spyc1cal,,527,503,1
849100560,BENzo,2797,413334,278,32
849100749,Darksnows2507,,4711,437,2
849107715,Deus,,527,502,1
4301687,totomoha,15672,1305,475,1
849101797,Gedeon29,15624,20036,402,3
849106953,MVS89,11887,4992,436,2
848946367,benuche35,15274,258182,304,32
4897404,Fa%C3%AFdel,,0,520,0
3366852,rolando1,11534,4529958,98,333
849096983,Strobopop,,221,512,1
849004488,Adriana,15672,39293,381,9
849085582,derbantin,15521,337065,289,30
849094979,Jaemsdu82370,6369,39344,380,4
849105783,Ganorzek,2797,2649,452,1
849054970,Scribe,6369,13627,414,3
848936177,marsiud,11887,459360,274,76
177982,Asclepsios,4963,4552239,96,333
1470129,Saint+Achille+Akhilleus,10229,82257,351,8
849104179,Guildebruck,6369,8318,425,2
848963127,SILVER6299,15672,8923,423,3
849082607,Utaelu,15682,16008,411,4
849089235,Prince+Clem,15672,3518,446,1
4500678,putolis,,573,496,1
849084709,Samsam,15589,35199,385,5
4895054,pastisricard,10229,512448,261,44
849107113,eclesias,,1625,467,1
849107112,Oposaum,,1834,459,1
1092993,SALAMANDE,2797,1030,484,1
85748,ashtar,15685,1469,473,1
335335,taxi72009,469,4900418,86,431
849093988,Pri0xx,625,11576,418,4
849003182,Clade10,6369,176105,319,18
695382,mevela,,0,521,0
3525673,nene194,,565,497,1
4910149,bionana,15672,7463,427,2
4544980,king-one,15672,1236,476,1
4416740,JAILOO,15359,19808,403,4
402207,rel87,3393,2479965,145,182
849104429,Rayvar,15672,1061,481,1
848883365,Aegidius97,15672,197,513,1
849033011,lutsu,15654,5159,435,2
53068,politesse,469,7562641,42,553
849096570,rico011,14655,23160,399,4
788545,germaine136,2547,6934679,55,522
849107425,Fatim+de+Bylcs,15309,542,500,1
849061643,-hpfer-,15576,62032,365,5
849039453,frederic94,,1224,478,1
849107805,sasori13127,,413,508,1
849102549,CBB39,15359,1803,460,1
849057623,canard29870,,1598,469,1
849096521,zenit031,14655,23387,397,4
1542840,henrick69,15359,44805,377,6
849101076,youngboss,,197,515,1
849100743,Manaim,15655,30810,389,5
2564622,drattoc,7613,371059,283,32
849103149,jacknapadi,11887,17385,406,3
849102187,centurion02,11887,2541,454,1
849100862,Lempicka-4,2568,12885,416,2
1425420,gina55,15679,3590,445,1
119662,thyn,15672,2225,455,1
849070312,guest-76f9fa72f90746f29b,,175,516,1
380152,crazyfilou,625,4985834,85,389
849107147,Jaoct,,585,495,1
849107460,Rootwood,15672,643,493,1
2599009,batata1978,,506,504,1
1888010,legion95,13530,10107712,19,739
849101693,Solivagant,4963,152102,326,15
849103435,Sans,,7073,429,1
849082897,Timinho,,545,499,1
849107237,Mathleo,6369,1381,474,1
657934,Kloter,11887,1045,482,1
849082486,Imer19,6369,468236,269,46
4859301,zankyx,,243,509,1
849102526,DeL-Ba,15359,17644,405,3
849107935,Weky,,690,491,1
848985825,miltiade68,15672,121772,336,13
4820234,caeron,,890,489,1
577906,Robdumo,,532,501,1
849080538,Minifreee23,15378,1531,471,1
3843299,kloter+sans+terre,,645,492,1
1320435,Hiram+Abif,13109,564,498,1
848938194,marcob1,15525,92491,346,11
849094802,Espadon+Fougueux,15624,36632,384,3
849079470,mans31,6369,209292,317,16
849103668,Anthony+2026,15672,20609,401,4
849107381,K4esseMAzz,,197,514,1
849054895,kiezer,6369,87990,348,9
4638190,MaxInf,,497,505,1
849106617,Troupsi,15672,1544,470,1
849108767,Leboss38950,,175,517,1
1842266,Touifi,15548,407110,279,41
849105388,SanFin,10229,3095,447,2
2662534,Dezza,,1867,458,1
2449294,TexMex,6369,1337998,192,111
1393972,IMITH,4629,2237824,153,209
3443166,NWAWS,15660,129680,335,18
3745681,Kotani,15664,75203,357,8
848896550,papimouzo,6369,147995,329,17
849107174,raf54paf,15672,1600,468,1
848953976,Ath%C3%A9na%C3%AFs2307,6369,1960212,166,152
933437,kids84,15672,1171,479,1
849099332,Flonaldo,15672,4129,441,2
849104368,rflupke,15672,1748,461,1
849103794,Shyarlie+Enora,6369,64211,362,9
849023877,Alf2010,7613,8855,424,2
1110287,ToKing,6369,149959,328,16
849085513,watsolmes,15521,215271,316,23
4388585,Finduilas79,11534,108680,339,17
849048602,Sebio,6369,105554,341,14
1687361,ggdm1,2568,10153598,18,747
1416438,zeushercules,14643,3038,448,1
848891892,Mocen,2797,9199,422,2
1013305,vicky2000,15545,75582,355,12
1357735,Mankao,15672,10604,420,4
849082762,esisteban,15521,339687,288,31
4777266,Eniotna,15672,14497,413,3
3222309,bissaquine,2797,383916,281,36
849052930,eric+9865,7613,10613,419,2
215977,arnaudbernier,6369,59202,368,7
849106135,Suerte80,,2904,449,1
849107234,mallauryhecq,15672,2010,457,1
849079995,urka,11887,48440,373,4
849107994,VengeurSageGalor21411488,15672,1036,483,1
186193,MICHELBRU,4629,6987212,53,517
849097642,Larmurier,15589,6807,430,2
999346,chipiepingping,15672,1630,466,1
849008149,KiraOmbre,4629,604687,251,62
849044273,noyt,625,558652,255,56
849101386,V%C3%A9g%C3%A9ta89,15359,28361,392,4
849086014,Mercedes,6369,311848,291,33
849107865,HiverKlhjjgkhfjfdkg25025,15378,981,486,1
683056,fouding,15359,307944,292,35
849106007,Pochita,15359,16460,410,4
849105979,Dedjo,15359,13292,415,3
848942967,peric113,2797,4850608,87,424
2567659,rachon333,15359,42712,378,6
1717618,snackiller,6369,740412,229,59
1324486,neohector,,65748,361,7
4420818,Focuuss,,470,507,1
2418674,ludoworld,,221,511,1
4914563,ingridia,15672,5487,434,1
848906341,asteria56,6369,514839,260,43
1785685,nicolas+D1,15678,38257,383,8
849096512,titeuf,14655,23422,396,4
3708223,Corentt%C3%AEn,10229,625987,247,55
604154,lalouve66,4963,4572054,93,337
848918202,Lea666,,246888,308,18
849089917,hardpunk,6369,273542,299,28
849053695,TOTO181123,15359,395099,280,40
2937274,Fourtou,15130,3243286,127,296
4443132,Dom030567,2568,68580,358,5
1752698,ricox21,4629,4056358,106,354
1204859,romainp16,6234,101461,343,13
849101826,Triphasor,15359,25118,395,3
688467,victor+newman,2797,9091881,28,686
4462566,gros1919,15672,7672,426,1
848308,squalerik,4629,322779,290,39
781488,jugui,15687,11331601,15,836
849105727,kalakrima,15672,2599,453,1
613830,joebix68,4629,14891749,1,1088
618197,For+Poseidon,6369,45126,376,6
848985403,Sakura1,15672,5662,433,2
1917871,03jules,15359,101658,342,14
1790666,aladin630,4629,1017371,216,119
195585,philou62,4629,5261364,77,392
1911590,Hawkmoon269,4629,4557566,94,333
4906644,walacel,15447,224168,313,20
848944281,alexmassacre,,476,506,1
849090540,Chatouilleur,4629,627767,246,47
1687474,KOUYATE,6369,87337,349,12
2854603,American+XIII,4629,1051654,212,96
3753151,cemwamem,10229,120020,337,13
932346,petitbandit,15130,2376427,150,181
849093005,Dallas2.0,6369,136831,331,20
1457157,billloud,4629,555720,256,46
849104469,valfrosore,15672,3604,444,1
4072513,Prestro,9741,7413903,48,541
849104746,lkhlgkjgkgkjglh,15600,2650,451,1
836859,Polubios,2547,9600831,23,700
849093785,almasse721,15652,1507,472,1
849095675,Lord+BabSa,15672,1644,464,1
