849102523,cobra36,15666,22034,397,3
849114253,achil83,15672,892,517,1
4897404,Fa%C3%AFdel,15672,3751,452,1
848936177,marsiud,11887,462440,271,76
849097145,Ar+Ankou,2797,21076,400,6
849085582,derbantin,15521,428048,276,38
849112183,Dmx49,,1129,505,1
849081800,Luxurius,15600,18622,407,3
849067572,benaitreau,15309,17529,411,6
1357735,Mankao,15672,56969,371,8
849086014,Mercedes,15359,363492,280,38
849082486,Imer19,4629,618254,252,50
849070442,solei,4220,20299,403,3
4714042,nat+le+bg+du+43,15309,574,531,1
849114246,Else,,2127,472,1
1617582,SYLPIDRA4,15701,8000,433,2
177982,Asclepsios,4963,4573937,95,335
848938194,marcob1,15525,136025,333,12
849097768,Redbul57,15672,1711,487,1
4816194,wireX,15711,993,511,1
2094801,tueur+5,4629,891447,221,72
849109495,popof,15518,6283,436,2
849100651,ROGUE7777,15672,1733,486,1
3797669,Leneth,,457,537,1
327002,Beir+Angus,,747,522,1
848992240,Maelon,,539,534,1
848946367,benuche35,15274,300964,297,36
849087231,Jagjag,15714,1252,497,1
1013305,vicky2000,15694,4667,444,1
849102233,rv64,15709,3801,450,2
849060950,Ttinair,15672,17837,410,5
4082924,diego3,15309,1416,495,1
4777266,Eniotna,,0,548,0
4416740,JAILOO,15359,27770,390,5
849112972,Temusarr,15672,948,515,1
1470129,Saint+Achille+Akhilleus,10229,89990,349,12
849109431,Ttlegrand,,3551,453,1
849063757,Tetsuo69,15672,1122,506,1
849079470,mans31,6369,266143,307,20
4247039,jijitobaba,14939,228,539,1
4252188,Romuuuu72,,0,550,0
2075360,blazzer13190,469,1149,503,1
1383865,hemdall,15672,19852,404,3
849105979,Dedjo,15708,80382,352,10
849090989,NOUNOURS88,15672,9917,425,3
848942103,-Melchior-,,782,519,1
848953961,Catio,15672,4592,445,2
402207,rel87,3393,2518005,146,184
4903151,Tante+Germaine,,0,551,0
849094979,Jaemsdu82370,15672,41710,377,4
849094943,russia35,15711,1044,508,1
3430193,phdu,15666,899,516,1
849095675,Lord+BabSa,15672,2250,468,1
849112856,Troll,15712,6885,435,4
4909893,elyeti,,0,547,0
849111353,TeTar,15672,753,521,1
849008177,NEC+PLURIBUS+IMPAR,15711,2178,469,1
848979757,christiankiki83,15525,1950,480,1
849033011,lutsu,15654,8321,432,3
11458,crosamo,15708,2677,462,1
4545493,Stevelejeune,15672,2072,474,1
3931768,d%C3%A9tronos,15672,2419,464,1
2599009,batata1978,15672,7922,434,1
849107354,Azerkai,,640,526,1
849112873,Tatanee,,545,533,1
849109656,Geose2,,463,536,1
2348867,paladin38,15672,2314,467,1
848980639,demo340,4220,15054,415,2
3222309,bissaquine,2797,494536,265,49
848921471,jlbb,,1032,509,1
912234,berzaut,,472,535,1
849096521,zenit031,14655,37618,381,4
849073280,MAP54,15666,1641,491,1
1092993,SALAMANDE,2797,21852,398,6
1542840,henrick69,15359,76721,357,8
849088592,Methistocle,15672,620,527,1
849082607,Utaelu,15682,64814,365,10
3716711,alone60,15711,1950,479,1
848963127,SILVER6299,15672,45542,375,8
849110523,Benderre,15711,1678,488,1
848976150,GONZO17,,585,530,1
491557,international,15711,1164,502,1
849107234,mallauryhecq,15711,1637,492,1
849096570,rico011,14655,38261,380,4
1842266,Touifi,15548,463796,269,48
849113498,Akoro,15711,1166,501,1
849094802,Espadon+Fougueux,15624,84810,351,8
849114626,Andorime,,219,541,1
848935329,gazour,,666,525,1
849114708,guest-efe76c8f06354adf8b,,0,549,0
849111552,Floribus64,,725,523,1
849061643,-hpfer-,15576,62032,366,5
849109476,toupie20260,15711,763,520,1
849103149,jacknapadi,11887,34690,383,3
848922892,Bastoooos,15715,968,513,1
1114978,bylly+le+kid,15672,3081,457,2
849109852,Namiah,15697,5649,438,2
1320435,Hiram+Abif,13109,3167,455,1
849104067,sozz%C3%A9116,13511,1806,484,1
849103300,Justalex,15672,2364,465,1
849101797,Gedeon29,,43027,376,8
4544980,king-one,15672,5705,437,3
849116947,Ndounda,,175,545,1
4875913,Sparte24,15711,3287,454,1
2272011,helenesy48,,1480,493,1
849018452,alkla,15309,2796,461,1
849109566,Jacklapott,,793,518,1
849112753,Fabrice,,197,543,1
119662,thyn,15672,2857,459,1
849112724,Vengeur,,221,540,1
1324486,neohector,,75568,358,8
933437,kids84,15672,10563,424,3
849085513,watsolmes,15521,299434,298,30
849054895,kiezer,6369,115910,339,13
4388585,Finduilas79,11534,144393,330,22
920494,Brutus69,15705,18179,409,2
849043944,Ptahotem,2797,20387,401,4
849114723,Stafia1111,2797,16526,414,2
849039453,frederic94,11887,1143,504,1
849112332,Niavlys92,15672,2061,475,1
2564622,drattoc,7613,446663,272,37
849112920,Bolou,15672,2083,473,1
4895054,pastisricard,10229,649280,247,51
849093988,Pri0xx,625,104534,343,12
849057676,lafoudretombe,,256,538,1
849094902,reg-le-vicking,15672,4174,448,1
1425420,gina55,15679,11598,420,2
849075559,Isaao,15309,1116,507,1
849105046,Borg2,15672,8751,431,2
849104112,Fraga,15711,1984,477,1
849115118,Conqu%C3%A9rantVince,,0,546,0
849091833,Rick,15711,1862,482,1
999346,chipiepingping,15672,22965,395,4
849006694,Elisa45,15711,5197,441,3
849082865,Jedi+Juste,15693,17288,413,4
413898,galuremarche,15672,1971,478,1
848891892,Mocen,2797,11392,422,2
849109727,Cygogne59,15672,10638,423,2
849072951,emy+sterre,15458,961993,216,76
849008149,KiraOmbre,4629,607618,253,62
849048602,Sebio,6369,189697,319,23
849115903,Blancs,,175,544,1
849003182,Clade10,15711,2033,476,1
3539110,Boozky,15039,3675067,117,324
849044273,noyt,625,559869,259,56
849023877,Alf2010,7613,9803,426,2
2662534,Dezza,,12377,418,3
849099332,Flonaldo,15672,4806,443,2
849107865,HiverKlhjjgkhfjfdkg25025,,1230,500,1
849111010,wyper,15672,590,528,1
224490,Octilis,15378,2142,471,1
849104368,rflupke,15672,5287,440,1
320826,Te.Deum,15711,3919,449,2
849083261,V8+5.2+litres,,0,552,0
683056,fouding,15359,314072,293,35
215977,arnaudbernier,6369,99141,346,9
849091884,n%C3%A9mo,15711,3031,458,1
849079995,urka,15672,54420,372,4
3589514,Le+Gitan+65,15672,12230,419,2
849055516,nordic28,15672,1241,498,1
849113447,KiirZox,,586,529,1
978595,acquario,15672,9221,430,3
848896550,papimouzo,6369,243222,310,25
948379,Metroid67,625,8520817,31,627
849115016,Pastaga2711,,219,542,1
1349118,CHULAK,14643,3984853,108,323
1942137,Wohjing,4963,8247216,34,603
4443132,Dom030567,2568,68580,360,5
849106007,Pochita,15708,117746,337,12
849100538,val%2A%2A%2A%2A,15711,966,514,1
849108171,RugissantYfyfttffyf46561,15378,3756,451,1
4169431,boccarossa06,15672,4994,442,2
4921400,Gaia2,15711,2669,463,1
454117,Brochet38000,4629,5268867,78,470
2854603,American+XIII,4629,1059865,208,96
849104746,lkhlgkjgkgkjglh,15600,9369,428,4
849053695,TOTO181123,15359,425770,277,44
849090540,Chatouilleur,4629,747317,232,58
849093785,almasse721,15652,1664,489,1
1911590,Hawkmoon269,4629,4575134,94,335
849004488,Adriana,15672,133597,335,19
618197,For+Poseidon,6369,68497,361,6
1457157,billloud,4629,592525,257,50
3753151,cemwamem,10229,163570,325,15
1717618,snackiller,6369,908198,219,74
849089917,hardpunk,6369,330394,291,33
1785685,nicolas+D1,2797,91598,348,13
849104469,valfrosore,15672,9276,429,3
1687474,KOUYATE,15672,113098,340,14
848953976,Ath%C3%A9na%C3%AFs2307,6369,2066354,162,158
849109589,Elisabetheu2.0,15708,12940,417,2
