4161692,hareng+sort,15672,1546,457,1
3430193,phdu,15666,544,489,1
848946367,benuche35,15274,271107,299,33
849073280,MAP54,,7733,415,1
1092993,SALAMANDE,2797,6558,420,2
849110194,Samoura,,0,518,0
2599009,batata1978,15672,2152,451,1
849085582,derbantin,15521,351882,283,31
848985825,miltiade68,15672,161124,323,15
2290143,ubrick,,0,520,0
849109495,popof,15518,2042,452,1
2777940,Saint-Andr%C3%A9,,1486,459,1
1110109,hadessamafr,4629,4545010,97,340
848921471,jlbb,,932,471,1
849110532,guest-6adf8a7f7e9c4ab2a2,,0,510,0
4416740,JAILOO,15359,25769,393,5
849106007,Pochita,15359,59458,363,7
4082924,diego3,15309,1235,466,1
4895054,pastisricard,10229,610230,249,49
896617,remidu95240,,0,517,0
849066898,PEACETOS+QC,,0,515,0
2391736,MEGA+LORD,,0,514,0
849075339,ArthutJfr,,437,498,1
402207,rel87,3393,2515951,144,184
4897404,Fa%C3%AFdel,15672,3308,439,1
849087231,Jagjag,,642,480,1
4247039,jijitobaba,14939,228,500,1
849110553,Renard+2,,574,482,1
1013305,vicky2000,15694,1413,462,1
849110297,guest-80e493a7d0864eb7a8,,0,511,0
849098026,guest-bdc104458ab4400fa9,,0,512,0
849081800,Luxurius,15600,12358,408,2
848942103,-Melchior-,15696,782,476,1
849079470,mans31,6369,240437,306,18
4866910,zeusb007,6369,332376,286,39
849110005,guest-419ba9c1fc20437889,,0,509,0
848936177,marsiud,11887,461659,270,76
849097145,Ar+Ankou,2797,3883,435,1
3792931,DSF+Niby,15692,18303,398,3
849105783,Ganorzek,2797,11070,411,4
2917423,skinnerx5,,0,519,0
849082607,Utaelu,15682,52182,369,8
849020486,COCO61,,296,499,1
849094979,Jaemsdu82370,6369,41691,375,4
849003182,Clade10,6369,198439,315,20
849109590,Mano51,,463,497,1
1470129,Saint+Achille+Akhilleus,10229,82438,346,8
849109406,Napoleon17081752,11887,3028,442,1
849070442,solei,4220,18537,396,3
849109850,Grobelix,,525,494,1
849063757,Tetsuo69,15672,1024,469,1
849109431,Ttlegrand,,2532,446,1
3419723,red+matteo,,0,516,0
849108692,Electre,,1632,456,1
848963127,SILVER6299,15672,30148,381,7
1375406,yann+31,,528,493,1
3525673,nene194,15672,562,484,1
849015077,MASSIMO96,,175,507,1
849106953,MVS89,11887,18172,399,3
849081602,TatieMag,15378,1347,464,1
849109852,Namiah,,787,475,1
849110470,Zagreus1802,,719,477,1
4820234,caeron,,899,472,1
849094802,Espadon+Fougueux,15624,43077,371,4
849108909,Verbalisator,2797,12466,407,3
849097912,dragonia,,988,470,1
1383865,hemdall,15672,3990,434,1
849061643,-hpfer-,15576,62032,360,5
849101797,Gedeon29,15624,29933,382,6
849096521,zenit031,14655,26425,389,4
849054895,kiezer,6369,97126,340,10
849103668,Anthony+2026,15672,27696,385,4
849100651,ROGUE7777,15672,1054,468,1
849096570,rico011,14655,26129,390,4
848883365,Aegidius97,15672,197,505,1
849101693,Solivagant,4963,261424,303,23
119662,thyn,15672,2524,447,1
849104067,sozz%C3%A9116,13511,1459,461,1
848980639,demo340,4220,2705,444,1
1842266,Touifi,15548,435859,272,41
848987258,Horizoon,,522,495,1
849033011,lutsu,15654,5771,424,2
849060950,Ttinair,15672,2270,448,1
4544980,king-one,15672,5420,426,3
1542840,henrick69,15359,63361,358,7
849054056,Britanian,4629,2203224,156,165
849103149,jacknapadi,11887,21937,394,3
849104496,Marvinus,,542,490,1
1425420,gina55,15679,6353,421,1
3589514,Le+Gitan+65,15672,3085,441,1
849107460,Rootwood,15672,1283,465,1
2564622,drattoc,7613,402105,274,34
849109443,MiloulaTannerie,,573,483,1
849102549,CBB39,15359,3353,438,1
1320435,Hiram+Abif,13109,792,474,1
3222309,bissaquine,2797,475256,267,41
849109661,Isaac+Ledonis,,554,487,1
849110393,Antinouis,15672,1124,467,1
177982,Asclepsios,4963,4556755,96,333
849046536,Aster62,,221,501,1
849100862,Lempicka-4,2568,16298,403,2
848961428,houlai,15672,718,478,1
224490,Octilis,15378,882,473,1
4910149,bionana,15672,36503,378,6
849099535,Guerveur,15672,1477,460,1
848886373,Geminisirius,,0,508,0
848938194,marcob1,15525,106339,337,11
3324271,erika92,,1671,455,1
3898231,vice.1,,557,486,1
393186,backersfield,,561,485,1
849109068,Moii,,204,504,1
849057623,canard29870,,511,496,1
849048602,Sebio,6369,133125,330,17
848891892,Mocen,2797,10388,412,2
849101386,V%C3%A9g%C3%A9ta89,15359,29873,383,4
849023877,Alf2010,7613,8890,414,2
2449294,TexMex,6369,1343077,192,111
1922799,Val+Can,15659,614159,248,56
849104429,Rayvar,15672,3564,436,1
849086014,Mercedes,15359,357347,281,37
933437,kids84,15672,4099,432,1
848896550,papimouzo,6369,203640,313,21
849110184,Tiglat,,553,488,1
849107994,VengeurSageGalor21411488,15672,1821,453,1
4617361,zaduc,,620,481,1
2662534,Dezza,,5181,427,2
999346,chipiepingping,15672,6961,417,2
849103794,Shyarlie+Enora,,95724,342,11
849109727,Cygogne59,15672,3498,437,2
849110204,Iffum,,537,491,1
760457,Macxa,14644,3290903,125,268
849049689,voyageur51,,221,503,1
