849106098,Ath%C3%A9nouille,,528,501,1
3220555,cuddly,,0,513,0
4301687,totomoha,15672,1268,478,1
849101797,Gedeon29,15624,16210,413,3
849104496,Marvinus,,0,517,0
4883879,toctoc,,1070,488,1
849003182,Clade10,6369,162311,325,16
4247039,jijitobaba,14939,228,503,1
848921471,jlbb,,993,489,1
849094979,Jaemsdu82370,6369,38385,384,4
849106308,guest-0ab94a8caeb44c2f9c,,0,515,0
848963127,SILVER6299,15672,3295,445,1
849054970,Scribe,6369,13627,414,3
849104203,cosette,15672,6731,432,2
4895054,pastisricard,10229,463670,269,41
848946367,benuche35,15274,257493,305,32
849070442,solei,4220,17129,410,3
849106451,guest-a25a5538c1644acaaa,,0,516,0
849105783,Ganorzek,2797,1492,474,1
1356374,kaisersos%C3%A9,2797,2385757,149,200
849089235,Prince+Clem,15672,3076,448,1
849006914,walou532,,1200,483,1
4910149,bionana,15672,1140,485,1
849106007,Pochita,15359,7811,428,3
849098926,Justine,6369,55578,371,7
849084709,Samsam,15589,34214,387,5
849103149,jacknapadi,11887,12190,415,2
849081800,Luxurius,15600,6016,435,1
1425420,gina55,15679,2916,450,1
848936177,marsiud,11887,459195,273,76
4897404,Fa%C3%AFdel,,0,514,0
849073280,MAP54,6369,3045,449,1
2013273,Malraux,2547,3727681,113,272
849096983,Strobopop,,221,505,1
849085582,derbantin,15521,328177,290,29
4416740,JAILOO,15359,18315,406,4
849104179,Guildebruck,6369,6861,431,2
849106953,MVS89,11887,2358,457,1
3366852,rolando1,11534,4525707,98,333
4169431,boccarossa06,2547,461017,271,45
849080538,Minifreee23,15672,1743,466,1
4500678,putolis,,573,494,1
849105457,Domantoine,15600,1714,467,1
849106414,Omar,,197,508,1
849107113,eclesias,,1667,468,1
849107112,Oposaum,,1868,462,1
85748,ashtar,15685,1469,476,1
1470129,Saint+Achille+Akhilleus,10229,81618,355,8
849020486,COCO61,,1227,481,1
695382,mevela,,0,518,0
3525673,nene194,,565,495,1
849106265,ZerKhoS,,197,509,1
849100749,Darksnows2507,6369,4711,439,2
722826,miles438,4629,5368594,75,394
3443166,NWAWS,15660,103310,343,14
849057623,canard29870,,1543,472,1
848938194,marcob1,15525,88468,348,11
1842266,Touifi,15548,395112,279,41
